Description,TotalSalesDollars,ProfitMargin
Margaritaville Coconut,1912.68,56.0532864880691
Margaritaville Island Lime,956.34,51.52351674090805
Margaritaville Tangerine Teq,738.99,81.89420695814559
Marie Brizard Anisette,299.84999999999997,58.3258295814574
Marietta Clrs ARME Red,7799.33,19.65732953984508
Marietta Clrs Angeli Cuvee,8626.66,52.464337298560515
Marietta Clrs Christo Red,8272.83,42.78813900442775
Marilyn Meritage Red,6466.68,12.215851101337934
Marilyn Merlot Napa,8238.83,6.185951160540995
Marina Cvetic Mntlcno Abruzo,2029.3,78.94840585423545
Mark West Pnt Nr Santa Lucia,566.63,95.79619857755502
Mark West Pnt Nr Willamette,1090.53,50.38375835602872
Marques de Grinon 10 Cab Svg,1799.5500000000002,90.99108110360923
Marques de Grinon 10 Caliza,971.4599999999999,8.69001297016861
Marques de Murrieta RSV Rioj,2328.0699999999997,23.22395804249872
Marquis d Gelida Brut Rsv,5262.98,91.2904856184139
Marquis de Calon St Estephe,1855.36,87.74361848913419
Marquis de Chasse Red Gines,391.65999999999997,79.71710156768626
Marquis de Riscal Rueda Wh,423.5,45.832349468713105
Martinelli Belle Vigna Pnt N,8109.92,50.26461420087991
Martinelli Vellu Ranch Znfdl,4697.13,90.55252888465935
Marzadro Le Diciotto Lune,7533.63,92.31578933395987
Mas Alta Black Slate Priorat,1019.4,86.29782224838141
Mas Belles Eaux Les Cot Roug,101.94,54.88522660388464
Mas Carlot Grenache Syrah,1662.72,50.635103926097
Mas Carlot Marsanne Roussann,363.72,12.504124051468166
Mas De Daumas Gassac Red 13,4710.76,7.16466132853298
Mas Doix 12 Salanques Priora,4198.8,53.02657902257789
Mas la Chevaliere Chard,719.28,65.51551551551552
Mas la Chevaliere Rose,3793.08,65.27571261349617
Masi Bonacosta Valpolicella,5726.44,67.25749331172595
Masi Campo Torbe Amarone 00,7319.39,51.147568308287994
Masi Campolongo di Torbe Ama,5460.57,65.26772846058195
Masi Frescaripa Bardolino Cl,3093.42,31.415714645925874
Masi Mazzano Amarone 03,8399.44,54.15265779623404
Masi Serego Alighieri Amaron,1997.7299999999998,26.416482707873428
Masi Serego Alighieri Vaio A,3149.5,84.31370058739482
Masi Tupungato Corbec,335.76,65.97569692637599
Maso Canali Pnt Grigio Coll,4640.13,62.867850685217874
Massenez Creme de Cassis,3364.47,66.59176631088998
Masseria Prosecco,1918.08,57.20720720720721
Massolino Barolo Margheria,4157.37,83.69161272631496
Massolino Barolo Parussi,1253.81,92.88727957186495
Massolino Dolcetto D'Alba,7203.759999999999,87.3965817850678
Master's London Dry Gin,8157.28,92.0635309809152
Mastersons 10 Yr Old Rye,3039.62,90.3244484507932
Mastroberardino Radici Taura,1869.66,51.978434581688646
Matanzas Creek Chard Sonoma,975.62,79.91431089973555
Matanzas Creek Merlot Sonoma,2033.22,70.72033523179981
Mayfair London Dry Gin,499.78,89.99959982392252
Mayu Svgn Bl,2442.12,45.0354609929078
Maz Caz Blanc,1726.92,48.148148148148145
Maz Caz Rose,1628.98,43.122690272440416
Maz Caz Rouge,1151.28,65.97873671044402
Mazzei Castello Font Gr Slzn,2303.52,50.66159616586789
Mazzei Siepi,4929.42,85.82957021312852
Mazzei Zisola Notto Rosso,2639.61,78.51273483582803
Mazzel Castello Fonterutoli,5814.18,22.50497920601014
McCormick Cherry Vodka,342.51,80.75676622580363
McCormick Gin,6451.650000000001,64.7910224516209
McCormick Gold Label Bourbon,6643.0,56.59461086858347
McCormick Gold Rum,1034.52,64.02002861230329
McCormick Irish Cream Liquer,1090.96,56.554777443719296
McCormick Scotch,942.1800000000001,68.54741132267719
McCormick Triple Sec,5566.05,61.00663845994916
McManis Barbera Jamie Lynn,205.84,57.26778080062185
McManis Petite Sirah Cal,1990.3799999999999,65.04988997075934
McManis River Jct Chard Cal,1037.1,63.0835984958056
McManis Viognier River Junct,311.74,10.617822544428055
McNab Ridge Petite Sirah,935.48,38.06815752341044
McWilliams Hanwood Cab Svgn,1520.97,79.47231043347337
McWilliams Hanwood Est Chard,4012.26,76.57454900729265
Medici Ermete Solo Lambrusco,431.76,34.18565869927737
Meerlust Rubicon Stellenbos,1859.3999999999999,32.22222222222222
Meletti Amaro,71.96,60.00555864369094
Meletti Cioccolato,449.82,47.661286736916985
Melini Orvieto Clsc Orzalume,311.61,78.78116876865312
Melsheimer Handwerk Mosel Rs,2987.7,38.62034340797268
Memoires 15 Rose,359.76,0.033355570380254766
Menage a Trois Merlot,311.76,66.66666666666666
Menage a Trois Pnt Nr,719.52,48.96597731821213
Mer Soliel Reserve Chard SB,883.4799999999999,52.569384705935605
Mercat Brut Nature,434.71,66.63292769892571
Mercer Cab Svgn,1939.03,58.19559264168166
Mercer Canyons Cab Svgn,475.71999999999997,43.24392499789792
Mercer Canyons Chard,3924.07,56.51071464066646
Mercer Canyons Red,881.95,59.630364533136806
Mercer Canyons Rsl,335.76,67.5482487491065
Mercer Merlot,3378.31,76.78721017313389
Mercer Pnt Gris,153.41,85.72452903982791
Meridian Cab Svgn Cal,725.34,37.298370419389535
Meridian Pnt Grigio Cal,263.76,66.87898089171973
Merieau 12 Les Hex PN VdP,857.34,48.79511045792801
Merieau 13 Bois Jacou Gamay,4572.4800000000005,85.70491287003989
Merieau L'Arpent des Vaudons,2987.7000000000003,91.01449275362319
Merlo Family Vyds Pnt Nr,863.52,67.09282934963868
Mermelada Sassy Red,47.96,67.09758131776479
Merriam Cab Franc Windacre V,1119.68,89.65329379822806
Merriam Cuvee Pnt Nr RRV,874.65,77.88372491853886
Merriam Jones Vyd Cab Franc,7521.91,56.870528894921634
Merriam Vyds Miktos Red,7838.42,7.411442612159077
Merry Irish Cream Liqueur,35.97,73.53350013900473
Merum Monastrell Jumilla,767.36,50.33361134278566
Metaxa 5 Star,2998.24,82.68984470889589
Metcalf's Raspberry Liqueur,9718.279999999999,34.83651428030473
Metcalfe's Raspberry Liqueur,6417.86,92.94718177087066
Mia Dolcea Pink Moscato,287.76,67.72310258548791
Michele Chiarlo Arneis,1942.8,90.79267037265802
Michter's 20 YO Bourbon,5399.9,62.405785292320225
Milbrandt Rsl Columbia Vly,851.3199999999999,42.1369167880468
Milbrandt Traditions Cab Svg,9929.13,61.98539046220565
Mile Marker Pnt Gris,1175.16,61.646073726130915
Milestone Cab Svgn,279.72,43.972543972543974
Milestone Chard,5998.150000000001,70.68896243008261
Milestone Red,7435.68,67.81518300948939
Mimosa by St Clair Winery,671.52,83.66690493209434
Miner Chard Napa,3718.7599999999998,94.69446804848928
Miner Gary's Vyd Pnt Nr,1937.66,9.811834893634595
Miner Svgn Bl Napa,4329.719999999999,49.51913749618912
Miolo  Lote 43,719.76,51.30876958986329
Mionetto IL Lambrusco Sprklg,321.77,64.27261708673898
Mionetto IL Moscato,1442.16,62.32318189382593
Mionetto Il Prosecco Veneto,2157.2999999999997,44.83103879849811
Mionetto Il Spriz,3076.92,91.24546624546625
Mionetto Moscato Dolce Spklg,191.88,14.399624765478421
Mirafiore Dolcetto D'Alba,1249.4099999999999,91.17023234966905
Mirassou Sunset Red,2636.7,67.29737929988244
Mirassou Svgn Bl Cal,299.7,18.918918918918916
Mitolo Jester McLaren Shiraz,1790.88,94.23746984722594
Moillard Ch D'Eau Pnt Nr,703.54,59.35838758279557
Moillard Ch d'Eau VDP Rose,4269.32,88.33163126680596
Moillard Pnt Nr Bourgogne,7172.5199999999995,27.120733019914894
Mojoshot Blue Lagoon RTD,506.88,98.1277619949495
Mollydooker Blue Eyed Boy,3544.21,65.6905205955629
Mollydooker Enchanted Path,4479.44,85.9652099369564
Mollydooker Gigglepot Cab Sv,959.76,62.75318829707427
Mollydooker Velvet Glove Shi,3059.82,38.67417037603519
Mollydooker Violinist Verdel,869.5899999999999,57.57310916638876
Mommessin Les Gr Morgon C Py,499.79999999999995,34.91796718687475
Mommy's Time Out Delicious R,131.88,83.66696997270246
Mommy's Time Out Moscato,647.28,56.21523915461625
Momokawa Diamond Sake,359.76,67.74516344229485
Momokawa Silver Sake,1618.2,48.817204301075265
Moncigale Rose Cd Provnce 14,4335.55,91.21126500674654
Monjardin El Cerezo Chard,2426.02,91.87805541586633
Monsanto Monrosso Chianti,719.52,48.96597731821213
Mont Gras RSV Colch Carmener,4625.37,61.90358825348026
Mont Gravet Colombard,1890.28,58.597668070338784
Mont Gravet Rose,701.46,41.151312975793346
MontGras RSV Cab Svgn,239.76,66.66666666666666
Montanya Platino Rum,1297.4099999999999,90.50955364919339
Monte Degli Angeli,1343.4399999999998,64.31846602751146
Monte Velho White Alentejo,7363.3,58.787635978433585
Montebuena Rioja,389.7,21.016166281755204
Montelvini CabMerlot,443.98,65.98720663092934
Montepulciano D'Abruz Sensi,215.76,34.59399332591768
Montes Spring Harvest Svgn B,479.04,66.23246492985973
Montes Twins Red,5666.22,60.94821591819591
Montevina Pnt Grigio Cal,1006.88,43.651676465914505
Montezuma Tequila Gold,1869.6599999999999,63.146240492923845
Montezuma Tequila White,7278.89,66.67761155890527
Montezuma Triple Sec,156.24,69.43164362519202
Montsarra Brut Cava,1394.07,56.85582503030695
Moonlight Meadery Last Apple,3229.98,88.99993188812314
Moonstone Coc Lemongras Sake,7395.42,61.59149852205825
Moonstone Plum Sake,917.39,67.87080739925223
Morande Edicion Limitada,449.7,86.92461641094063
Morel Bjls-Vlgs Emeringes,1902.7,31.596152835444368
Morgan Winery Double L  Rsl,6506.17,95.04962212791858
Morgan Winery Garys Vyd Pnt,351.89,81.6959845406235
Morrigan Irish Whiskey,2690.71,83.8704282512794
Moshin Vyds Pnt Nr RRV,5782.63,56.62458085680737
Motto Znfdl Unabashed,531.5600000000001,69.45594100383776
Mount Gay Eclipse Silver Rum,2403.0299999999997,67.45439310362738
Mount Royal Light Canadian W,1318.8,61.23748862602365
Mount Veeder Cab Svgn Napa,2269.84,67.97307299192894
Mr Boston Amaretto Liqueur,555.84,63.98963730569949
Mr Boston Blue Curacao,5223.55,57.83040269548487
Mr Boston Cr de Cacao Brown,2239.05,64.11692458855318
Mr Boston Cr de Cacao White,2368.85,54.56445110496655
Mr Boston Creme de Banana,3997.84,58.33099873931924
Mr Boston Creme de Menthe Gr,2310.44,59.92538217828638
Mr Boston Creme de Menthe-Wh,480.26,61.70407695831426
Mr Boston Melon Liqueur,546.94,53.28555234577833
Mr Boston Peach Schnapps,7785.66,58.993842525874484
Mr Boston Peppermint Schnaps,863.1700000000001,54.13302130518901
Mr Boston Triple Sec,161.82,63.261648745519715
Mr Boston Wild Cherry Brandy,2663.37,63.11965667556516
Mt Monster Cab Svgn,2302.56,54.01292474463205
Muga 2014 Rose Rioja,8981.58,64.45391568075995
Mulderbosch Faithful Hound,239.88,34.21710855427713
Mulderbosch Rose Cab Svgn,2423.11,61.54363607099966
Mulderbosch Svgn Bl Stelnbch,7368.16,63.716314520857296
Mumm Brut Cve Napa,3998.35,56.20593494816612
Murai Nigori Genshu Sake,8790.54,63.49336900804728
Mureda Tempranillo Organic,2625.08,4.600240754567471
Murphy-Goode All In Claret,1989.06,75.87403094929263
Murphy-Goode Cab Svgn Alex V,6301.24,62.310275437850336
Murphy-Goode Homefront Red,4130.46,60.827123371246785
Murphy-Goode Liars Dice Znfd,1339.32,22.205298211032456
Murphy-Goode Pnt Nr,2274.32,84.52460515670617
My Big Fat Greek Red Wine,551.54,83.15987960981978
Mystos Longboard Vyd 13 Pnt,8138.52,24.14443903805607
NH 1761 Walpole Rose,6361.65,56.23556781652559
NH Barnett Hill Dry White,7179.51,56.63408784164936
NH Winter Warmer Red,8412.689999999999,59.64774644019927
NY Yankees Cab Svgn,4605.66,63.58828050702831
Naked Ryan Patrick Vyd Chard,261.78,60.33310413324165
Nanbu Bijin Southern Beauty,1071.36,88.3736559139785
Nantucket Vyd Chard,29.98,66.67778519012676
Napa Cellars Merlot,1196.4299999999998,43.110754494621496
Napa River Chard Napa Cnty,335.52,67.09585121602288
Nardi Brunello di Montalcino,1149.77,97.20117936630804
Nardi Brunllo d Montlcino 10,3285.38,86.206161844292
Nardi Rosso di Montalcino 13,1957.11,89.99647439336573
Nardini Acqua di Cedro,2349.06,2.6342451874366812
Nasiakos Agiorgitiko Rd,1618.92,61.67815580757542
Nasiakos Nemea Rd,3568.3,58.20194490373567
Nassua Royale Liqueur,1364.3,61.44689584402258
Natale Verga Prosecco,272.74,69.02544547921097
Nativa Terra Cab Svgn Orgnic,239.76,67.71771771771772
Natura Rose,881.1999999999999,45.18837948252383
Navardia Rioja Organic,454.65,29.053117782909926
Navarro Vyds Chard,3478.2599999999998,53.70098842524711
Navarro Vyds Late Harvest Ge,911.52,34.228541337546076
Navarro Vyds Pnt Nr l'Ancien,4438.5199999999995,60.366969169903484
Naveran Cava Brut,827.54,13.067646276917127
Neal Family Svgn Bl Napa Vly,9095.06,65.42914505236908
Neal Family Vyds Znfdl Napa,8328.64,59.48702309140508
Neal Fifteen Forty Cab Svgn,5357.429999999999,96.4436306213987
Neil Ellis Sincerely Svgn Bl,8480.51,65.93129422640854
Neirano Pitul Moscato d'Asti,1019.15,63.824755924054365
Neirano Prosecco,1095.56,60.43667165650444
Nero D'Avola Donnafugata Scl,383.76,67.54221388367729
Netzl Rosanna Rose,783.4399999999999,77.85152660063311
New Amsterdam Citron Vodka,2491.99,55.59020821049154
New Amsterdam Orange,995.17,57.50776249284042
New Amsterdam Orange Vodka,545.58,54.73441108545034
New Amsterdam Red Berry Vdka,127.92,90.60350218886805
Newman's Own Common Good Red,159.84,51.27627627627628
Newton Merlot Napa Unfilterd,221.94,34.19843200865099
Newton Unfiltered Cab Svgn,1737.54,33.89907570473198
Nexo Rioja,239.76,65.96596596596596
Neyers Vineyard Left Bank Rd,3628.79,54.32857784550773
Neyers Vyd Pnt Nr Roberts Rd,4254.88,26.004493663746096
Nickel & Nickel Merlot Harri,2645.58,52.055881886013644
Nickel & Nickel Stiling Vyd,2537.46,62.958233824375554
Nickel Branding Irn Cab Svgn,5429.48,74.39533804342221
Nickel Rock Cairn Cab Svgn,5419.48,71.27694907998553
Nickel&Nickel Truchard Chard,3101.34,70.10002128112363
Nicolas Feuillatte Brut Rose,4608.96,70.04790668610707
Nicolas Potel Pnt Nr Bourgog,3144.02,67.7164903531148
Nicole Chanrion Cote de Brou,9500.47,95.97851655918728
Nicolis Recioto Valpo Clsc,319.68,79.16666666666667
Niebaum Coppola Edizne Znfdl,1651.66,3.1374495961638695
Night Harvest Cab Svgn,197.68,26.790772966410366
Night Harvest Chard,6967.7300000000005,72.14128561238739
Nigl Gruner Veltliner Freiht,2878.56,61.40605024734589
Niner Wine Est Red Paso Robl,407.76,66.45085344320188
Ninety Cellars Lot 105 Chard,831.36,56.99576597382602
Ninety Cellars Lot 106 Pnt N,351.78000000000003,24.74842230939792
Ninety Cellars Lot 129 Znfdl,153.86,43.61107500324971
Ninety Cellars Lot 92 Merlot,285.74,67.51592356687898
Ninety Cellars Lot 96 Chard,1558.8,59.16859122401847
Ninety+Cellars Lot 112 Svgn,719.28,65.51551551551552
Ninety+Cellars Lot 123 Chard,475.66,31.2786444098726
Ninety+Cellars Lot 131 PN RV,323.82,11.135816194181954
Ninety+Cellars Lot 132 Rose,407.65999999999997,30.765834273659415
Ninety+Cellars Lot 28 Pnt Nr,383.76,34.20888055034397
Ninety+Cellars Lot 30 CDR,197.82,9.857446163178647
Ninety+Cellars Lot 33 Rose,1318.8,77.5796178343949
Ninety+Cellars Lot 50 Prosec,901.1800000000001,48.29889700170887
Ninety+Cellars Lot 71 Malbec,944.37,93.69103211664918
Ninety+Cellars Lot 78 Cab Sv,2686.08,67.11937097927091
Ninety+Cellars Lot 83 Pnt Nr,1117.14,54.992212256297336
Ninety+Cellars Lot 90 Rosso,647.76,65.52426824749908
Ninety+Cellars Lot 94 Cab Sv,501.73999999999995,2.419579862079959
NinetyCellars Lot 122 Chard,1362.76,54.38962106313659
NinetyCellars Lot 50 Prosec,519.74,39.64674645014815
Nino Negri Sforzato Valtl,1424.75,18.912089840322867
Nisia 13 O V Verdejo Rueda,9736.17,60.60997291542773
Northstar Cab Svgn,2853.0299999999997,64.12410665152487
Northstar Merlot Walla Walla,5114.62,58.15290285495306
Nortico Alvarinho,923.34,38.13763077522907
Nostor Templari Priorat Red,3485.17,79.51319447831813
Notarious Cab Svgn,719.82,5.581951043316393
Notorious Pink Grenache Rose,2410.66,60.02629985149295
Nova 06 Marilyn Merlot Napa,2000.31,82.0117881728332
Novellum Chardonnay RSV VDP,9260.710000000001,69.90489930037761
Nozzole La Forra Chianti Gra,813.7800000000001,81.31681781316819
Nozzole Le Bruniche Chardon,194.85,45.18860662047729
Nozzole Vineto Il Pareto,2141.66,63.71506214805338
Nuvo Lemon Sorbet Liqueur,249.89999999999998,92.4249699879952
NxNW Cab Svgn Columbia Vly,3598.5,23.29470612755315
Nyers Vyds Sage Canyon Red,170.91,92.33514715347259
Nyers Vyds Vista Luna Znfdl,5959.29,87.0508063880093
O Leflaive Bourgne Setill 14,5977.4,58.07090039147455
O Leflaive Rully 14 Le Cloux,2029.3,16.53279455970039
O Pinot Pinot Noir,349.85999999999996,43.61173040644829
OR-G Liqueur,510.77,58.08681011022573
Oak Leaf Cab Svgn Cal,358.8,65.7190635451505
Oak Leaf Chard Cal,179.4,59.66555183946488
Oak Leaf Merlot Cal,717.6,66.72240802675586
Oak Leaf Moscato,71.76,67.55852842809364
Oak Leaf Pnt Grigio Cal,107.64000000000001,78.37235228539576
Oak Leaf Svgn Bl Cal,287.04,50.08361204013379
Oak Ridge OZV Znfdl Lodi,1774.6799999999998,54.32415984853607
Oakhurst Happy Camp Cab Svgn,3846.5,61.125178733913955
Oakhurst Happy Camper Chard,1978.2,59.435850773430396
Oakhurst Happy Camper Merlot,1318.8,78.48043676069155
Obsidian Ridge Cab Svgn,173.94,65.52259399793033
Occhio A Vento Vermentino,87.78,85.07632718159034
Octave Vino Verde White,179.8,60.02224694104561
Offley White Port,307.78,26.311001364611077
Oko Cab Svgn VdP L'Herault,287.76,66.22185154295246
Oko Malbec Mendoza Organic,239.8,27.63969974979149
Old Forester Birthday 2016,539.9399999999999,60.00111123458161
Old Forester Bourbon,857.6099999999999,68.19066941850025
Old Forester Mint Julep,8697.1,18.869508226880217
Old Mexico Blanco Tequila,2249.85,58.51990132675512
Old Smuggler,1038.96,49.82674982674983
Old Thompson,149.88,62.97037630104083
Ole Smoky Charred Tennesse,1785.06,86.3265100332762
Ole Smoky Peach Moonshine,4557.15,89.03700777898467
Ole Smoky Strawberry Lightin,271.83,90.7368575948203
Oliver Chanzy Rly 1 Cru Mar,6613.11,61.94150709726589
Olivier Chablis Savary,415.68,87.32678983833718
Olivier Chanzy Les Morgeots,8267.22,54.39954422405597
Olivier Chanzy Nuits St Geor,5999.0,44.004667444574096
Olivier Leflaive Bourg Al 12,151.92,41.29805160610847
Olmeca Altos Plata Blanco,389.84999999999997,2.3162754905732905
Once Upon A Vine Red,1031.14,76.89935411292356
One Roq RSV Vodka,2159.1,83.28933351859571
OneHope Cabernet Sauvignon,391.72,42.46911058919636
Opici Homemade Barberone Bia,383.84,65.98582742809504
Opici Marsala Cal,1790.72,57.07983380986419
Opici Toscano Twist Neck 12,9280.26,58.26668649369737
Opolo Cab Svgn,2459.18,33.9047975341374
Opus One 11,3909.83,95.99829148581908
Orange Quattro di Amore,3086.37,62.17303822937625
Orestiadi Ludovico,2295.18,56.03307801566761
Original Wondermint Schnapps,2278.7999999999997,93.4544497103739
Ornellaia Bolgheri 11,2999.8500000000004,63.21949430804874
Oro de Oaxaca Mezcal,623.76,63.23585994613313
Orogeny Pnt Nr Sonoma,2507.34,62.11961680506035
Our Daily Red Cab Svgn,1116.0,86.76881720430106
Oyster Bay Hawkes Bay Merlot,2878.2,56.9063998332291
Ozeki Dry Sake,9100.89,62.23336398967573
Ozeki Junmai Reishu Sake,2754.62,57.03799435130799
Ozeki Nigori Unfiltered Sake,671.04,65.73676680972818
Ozeki Yamadanishiki Jun Sake,1038.96,68.81496881496881
P & J Cold Soaked Berries,1758.74,96.58391803222763
P Jolivet Ply Fume 14 Griott,719.6999999999999,22.067528136723627
P Michael La Carriere Chard,2379.72,43.24038122132015
Pacific Rim Dry Rsl,1546.9,66.23246492985973
Pacific Rim Organic Riesling,2039.43,53.822391550580306
Pacific Rim Vin de Glaci Rsl,7497.97,68.83369765416506
Pacifico Sur Cab Svgn Curico,1222.51,41.595569770390426
Pacifico Sur Cab Svgn Rsv,419.58,42.94294294294295
Pacifico Sur Chard Curico,1006.02,79.96063696546788
Pacifico Sur Merlot,233.28,27.46913580246914
Pacifico Sur Pnt Nr Rsv,4505.46,62.101317068623395
Pacifico Sur Rose Carmenere,218.70000000000002,17.86008230452675
Pacifico Sur Rsv Malbec,19.98,65.51551551551552
Pacifico Sur Svgn Bl,2760.28,61.85169620473285
Pahlmeyer Napa Red,7649.55,67.18708943663353
Palacios Bolo Godello Valdeo,2392.29,90.38912506426897
Palagetto Sottobosco Rosso,6429.79,54.38404675735911
Pali Huntington Pnt Nr,2958.52,72.14451820504847
Pali Pnt Nr Cargasacchi Vyd,2279.62,87.38737157947376
Pali Pnt Nr Rancho La Vina,3779.37,81.19289722890322
Pali Riviera Pnt Nr Sonoma,1631.04,55.267804590935846
Pali Summit Station R Pnt Nr,989.67,74.38135944304668
Pali Wine Co Chard Durell Vy,1599.68,79.02705541108222
Pali Wine Co Pnt Nr Durell,3409.38,78.7761997782588
Pali Wine Co Pnt Nr Fiddlstx,839.86,85.42257042840474
Pallini Raspicello Liqueur,449.82,49.87328264639189
